,ho_failure_rate,num_voice_attempts,voice_drop_rate,num_data_attempts,voice_setup_failure_rate,voice_tot_failure_rate,avail_period_duration,bandwidth,throughput_rate,data_setup_failure_rate,data_drop_rate,data_tot_failure_rate,unavail_total_rate,unavail_unplan_rate,scores,anomaly
105711,0.3387755102040816,0.0009267840593141,0.3333333333333333,0.0199102450389864,0.0,0.3333333333333333,1.0,0.2496248124062031,8.77350275071935e-05,0.0106382978723404,0.0032413563829787,0.0045711436170212,0.3333642003889249,0.0,-0.07798897000981952,-1
105717,0.3538461538461538,0.0027803521779425,0.1111111111111111,0.0152901150399131,0.0,0.1111111111111111,1.0,0.2496248124062031,7.72445764242462e-05,0.0051948051948051,0.0009740259740259,0.0016233766233766,0.3333642003889249,0.0,-0.009402343353073994,-1
105768,0.3411764705882353,0.0973123262279888,0.0031746031746031,0.0594659712201644,0.0095238095238095,0.0063492063492063,1.0,0.2496248124062031,2.656766510241615e-05,0.0146927871772039,0.0053984861976847,0.0072350845948352,0.3333642003889249,0.0,-0.053452198765815306,-1
105769,0.3429951690821256,0.0074142724745134,0.0416666666666666,0.0187982366724473,0.0,0.0416666666666666,1.0,0.2496248124062031,7.799967395341369e-05,0.0119718309859154,0.0038732394366197,0.0053697183098591,0.3333642003889249,0.0,-0.04579326565437547,-1
105775,0.3333333333333333,0.005560704355885,0.0555555555555555,0.0096374058433392,0.0,0.0555555555555555,1.0,0.2496248124062031,8.475915025018417e-05,0.0096153846153846,0.0024038461538461,0.0036057692307692,0.3333642003889249,0.0,-0.02686925570499621,-1
105778,0.3333333333333333,0.0064874884151992,0.0952380952380952,0.012099710083533,0.0,0.0952380952380952,1.0,0.2496248124062031,0.0001294122046702,0.0087527352297593,0.0031455142231947,0.0042396061269146,0.3333642003889249,0.0,-0.054625472735904235,-1
105780,0.3375314861460957,0.0463392029657089,0.0066666666666666,0.0576788149167979,0.0,0.0066666666666666,1.0,0.2496248124062031,4.493374712271561e-05,0.012164333256828,0.0047911406931374,0.0063116823502409,0.3333642003889249,0.0,-0.0034108027068938673,-1
105782,0.3348050036791758,0.1696014828544949,0.0091074681238615,0.1138881902063834,0.0,0.0091074681238615,1.0,0.2496248124062031,1.920288059742583e-05,0.0241776124607695,0.0070469603626641,0.0100691619202603,0.3333642003889249,0.0,-0.08173915205611637,-1
105783,0.3390804597701149,0.0166821130676552,0.0,0.0266749626020995,0.0,0.0,1.0,0.2496248124062031,5.659480239471688e-05,0.0501240694789081,0.0070099255583126,0.0132754342431761,0.3333642003889249,0.0,-0.016952638585858715,-1
105784,0.3378205128205128,0.0481927710843373,0.0192307692307692,0.0684149909318365,0.0,0.0192307692307692,1.0,0.2496248124062031,5.207993573048604e-05,0.0236068111455108,0.0045955882352941,0.0075464396284829,0.3333642003889249,0.0,-0.06481910022146897,-1
105788,0.3367521367521367,0.0333642261353104,0.0185185185185185,0.0256159070149194,0.0,0.0185185185185185,1.0,0.2496248124062031,5.22977026296884e-05,0.0284237726098191,0.0089147286821705,0.0124677002583979,0.3333642003889249,0.0,-0.08449291331162245,-1
105813,0.3333333333333333,0.005560704355885,0.0555555555555555,0.0105111267027628,0.0,0.0555555555555555,1.0,0.2496248124062031,0.0001168542521581,0.0100755667506297,0.0025188916876574,0.0037783375314861,0.3333642003889249,0.0,-0.03282503375099488,-1
107001,0.3333333333333333,0.0027803521779425,0.1111111111111111,0.0042759369332397,0.0,0.1111111111111111,1.0,0.2496248124062031,0.0001984077229527,0.0,0.001547987616099,0.001547987616099,0.3333642003889249,0.0,-0.009683425675218627,-1
107060,0.3333333333333333,0.0009267840593141,0.3333333333333333,0.0011914375355776,0.0,0.3333333333333333,1.0,0.2496248124062031,0.000395473435126,0.0,0.0208333333333333,0.0208333333333333,0.3333642003889249,0.0,-0.12531249128767963,-1
108263,0.3333333333333333,0.0046339202965708,0.0,0.0031904049563801,0.2,0.0666666666666666,1.0,0.2496248124062031,0.0002225294597062,0.0165975103734439,0.0025933609958506,0.0046680497925311,0.3333642003889249,0.0,-0.06681418299869302,-1
108304,0.3333333333333333,0.0074142724745134,0.0416666666666666,0.0028726882802261,0.0,0.0416666666666666,1.0,0.2496248124062031,0.000161214475427,0.0138248847926267,0.0040322580645161,0.0057603686635944,0.3333642003889249,0.0,-0.044643866362322204,-1
109424,0.3333333333333333,0.2706209453197405,0.0125570776255707,0.1998570274957307,0.0,0.0125570776255707,1.0,0.4997498749374687,0.0001767968250528,0.0,3.311916274756574e-05,3.311916274756574e-05,0.3333642003889249,0.0,-0.003970193014407264,-1
109600,0.335042735042735,0.0583873957367933,0.0,0.036616846926753,0.0,0.0,1.0,0.2496248124062031,9.945825824063864e-05,0.0498915401301518,0.0050614605929139,0.0112979031091829,0.3333642003889249,0.0,-0.011129139654984188,-1
111433,0.9579935754880158,0.0120481927710843,0.0,0.0200293887925442,0.0769230769230769,0.0256410256410256,1.0,1.0,0.0002802848420652,0.0,0.0,0.0,0.3333642003889249,0.0,-0.03189742989232436,-1
113227,0.3333333333333333,0.0129749768303985,0.0238095238095238,0.0148267782205218,0.0,0.0238095238095238,1.0,0.2496248124062031,0.000130362581899,0.0178571428571428,0.0022321428571428,0.0044642857142857,0.3333642003889249,0.0,-0.0004630046080872363,-1
113228,0.3333333333333333,0.0046339202965708,0.0666666666666666,0.0022769695124372,0.0,0.0666666666666666,1.0,0.2496248124062031,0.0001689285542214,0.0174418604651162,0.0065406976744186,0.0087209302325581,0.3333642003889249,0.0,-0.0983176389547844,-1
115089,1.0,0.0083410565338276,0.0,0.0022571122201776,0.0,0.0,1.0,0.0995497748874437,0.0002890221558856,0.0175953079178885,0.0,0.002199413489736,0.3333642003889249,0.0,-0.00632766471637336,-1
116898,0.3333333333333333,0.0027803521779425,0.1111111111111111,0.0022107785382385,0.0,0.1111111111111111,1.0,0.4997498749374687,0.0001459594814909,0.0,0.0022455089820359,0.0022455089820359,0.3333642003889249,0.0,-0.0045046027683751655,-1
116946,0.3401187446988973,0.0203892493049119,0.0151515151515151,0.0229285534624498,0.0,0.0151515151515151,1.0,0.2496248124062031,9.377482741404044e-05,0.0213625866050808,0.0060623556581986,0.0087326789838337,0.3333642003889249,0.0,-0.043101336501438325,-1
116947,0.3377483443708609,0.0203892493049119,0.0151515151515151,0.0188511894518063,0.0,0.0151515151515151,1.0,0.2496248124062031,9.12592903923684e-05,0.0231741573033707,0.0066713483146067,0.009568117977528,0.3333642003889249,0.0,-0.046044263257758455,-1
116950,0.3379888268156424,0.0240963855421686,0.0256410256410256,0.0223725492791802,0.0384615384615384,0.0384615384615384,1.0,0.2496248124062031,0.0001100201812663,0.0201183431952662,0.0057692307692307,0.008284023668639,0.3333642003889249,0.0,-0.1184750480329535,-1
116954,0.3349056603773584,0.0194624652455977,0.0158730158730158,0.0182422324891777,0.0476190476190476,0.0317460317460317,1.0,0.2496248124062031,0.000107316844082,0.0174165457184325,0.0023584905660377,0.0045355587808417,0.3333642003889249,0.0,-0.05790707380264204,-1
116967,0.3432539682539682,0.015755329008341,0.0,0.0264234369001442,0.0,0.0,1.0,0.2496248124062031,8.108327716687453e-05,0.0215430861723446,0.0122119238476953,0.0149048096192384,0.3333642003889249,0.0,-0.0038958193474765146,-1
118018,0.3356321839080459,0.0407784986098239,0.0075757575757575,0.0214458756403976,0.0227272727272727,0.0151515151515151,1.0,0.2496248124062031,4.384891808682487e-05,0.0191358024691358,0.0026234567901234,0.0050154320987654,0.3333642003889249,0.0,-0.018113950011410473,-1
118020,0.3371868978805394,0.0046339202965708,0.0666666666666666,0.0153563060141119,0.0,0.0666666666666666,1.0,0.2496248124062031,6.001528146631377e-05,0.0163793103448275,0.0040948275862068,0.0061422413793103,0.3333642003889249,0.0,-0.07083311937130365,-1
118660,0.3333333333333333,0.0240963855421686,0.1025641025641025,0.0037596473344894,0.0,0.1025641025641025,1.0,0.0995497748874437,3.3863125805966542e-06,0.0176056338028169,0.0030809859154929,0.005281690140845,0.4555977405315307,0.0020501351225421,-0.11328177024415653,-1
119454,0.3333333333333333,0.0009267840593141,0.0,0.0003574312606732,0.0,0.0,1.0,0.0995497748874437,5.228538083123831e-06,0.2592592592592592,0.0046296296296296,0.037037037037037,0.3333642003889249,0.0,-0.0360482548790253,-1
119504,0.3333333333333333,0.0064874884151992,0.0,0.000794291690385,0.1428571428571428,0.0476190476190476,1.0,0.0995497748874437,5.598729568872607e-06,0.0,0.0041666666666666,0.0041666666666666,0.3333642003889249,0.0,-0.03162921381781669,-1
122115,0.3333333333333333,0.0009267840593141,0.3333333333333333,0.0005030514039105,0.0,0.3333333333333333,1.0,0.0995497748874437,6.231136980030117e-06,0.0263157894736842,0.0230263157894736,0.0263157894736842,0.3333642003889249,0.0,-0.153710297816951,-1
122814,0.3333333333333333,0.0074142724745134,0.0,0.0034816452428546,0.125,0.0416666666666666,1.0,0.2496248124062031,0.0001110676189456,0.0304182509505703,0.0085551330798479,0.0123574144486692,0.3333642003889249,0.0,-0.09941742133435505,-1
124976,0.4320987654320987,0.1696014828544949,0.0036429872495446,0.1954487086140933,0.0,0.0036429872495446,1.0,0.2496248124062031,2.310975362950055e-05,0.0041316716337036,0.0034882145759956,0.0040046735302086,0.3333642003889249,0.0,-0.06367900144653349,-1
124983,0.3359433258762118,0.1723818350324374,0.0017921146953405,0.1659804869008062,0.0,0.0017921146953405,1.0,0.2496248124062031,3.464076938101388e-05,0.0055830275961078,0.0040975434678577,0.0047954219173711,0.3333642003889249,0.0,-0.03515435611215134,-1
124984,0.3425925925925925,0.0027803521779425,0.0,0.0180966123459405,0.3333333333333333,0.1111111111111111,1.0,0.2496248124062031,5.3750896186821664e-05,0.0007315288953913,0.0011887344550109,0.0012801755669348,0.3333642003889249,0.0,-0.0060590827840425465,-1
124985,0.3342447026657553,0.0908248378127896,0.010204081632653,0.142747454957042,0.0,0.010204081632653,1.0,0.2496248124062031,3.1592593735396065e-05,0.0052860984883613,0.0031994806640081,0.0038602429750533,0.3333642003889249,0.0,-0.011162794216193483,-1
124991,0.3494753833736884,0.0398517145505097,0.0155038759689922,0.0399396338315307,0.0,0.0155038759689922,1.0,0.2496248124062031,9.21662073728238e-05,0.0066291017567119,0.0042260523699038,0.0050546900894928,0.3333642003889249,0.0,-0.009758838538882042,-1
124995,0.3661971830985915,0.0120481927710843,0.0256410256410256,0.0359549371847654,0.0,0.0256410256410256,1.0,0.2496248124062031,9.431084229749728e-05,0.0103092783505154,0.0020250368188512,0.0033136966126656,0.3333642003889249,0.0,-0.003941225257602654,-1
124997,0.338095238095238,0.0658016682113067,0.0,0.0593335892717669,0.0140845070422535,0.0046948356807511,1.0,0.2496248124062031,6.64000272919376e-05,0.0082552431950022,0.0051595269968763,0.0061914323962516,0.3333642003889249,0.0,-0.020371571980824732,-1
124998,0.3341049382716049,0.0565338276181649,0.0054644808743169,0.0581951045155482,0.0,0.0054644808743169,1.0,0.2496248124062031,4.894579592074381e-05,0.0125113739763421,0.0058007279344858,0.0073646496815286,0.3333642003889249,0.0,-0.011634281357081555,-1
125004,0.3333333333333333,0.0750695088044485,0.0041152263374485,0.0609618872370563,0.0,0.0041152263374485,1.0,0.2496248124062031,4.1982402590802416e-05,0.0112920738327904,0.0062975027144408,0.0077090119435396,0.3333642003889249,0.0,-0.01819491502763948,-1
125007,0.3367697594501718,0.0936051899907321,0.0099009900990099,0.0715921576933769,0.0,0.0099009900990099,1.0,0.2496248124062031,4.247982794793664e-05,0.0083210059171597,0.0035595414201183,0.0045996671597633,0.3333642003889249,0.0,-0.002146290511038207,-1
125064,0.3374149659863945,0.1417979610750695,0.0043572984749455,0.1385641853876805,0.0,0.0043572984749455,1.0,0.2496248124062031,3.069961869323824e-05,0.0125155249832807,0.0040126110633419,0.005577051686252,0.3333642003889249,0.0,-0.030308713050329006,-1
125067,0.3353658536585365,0.0667284522706209,0.0138888888888888,0.0506228570672103,0.0,0.0138888888888888,1.0,0.2496248124062031,4.8657693947922406e-05,0.0141213389121338,0.0046090481171548,0.0063742154811715,0.3333642003889249,0.0,-0.027665687365714065,-1
125068,0.3333333333333333,0.1037998146431881,0.0148809523809523,0.0673029825652974,0.0089285714285714,0.0178571428571428,1.0,0.2496248124062031,3.130789186250573e-05,0.0151455546813532,0.0050157356412273,0.0069089299763965,0.3333642003889249,0.0,-0.08540729716134132,-1
125071,0.3373373373373373,0.1223354958294717,0.005050505050505,0.1353737804313003,0.0,0.005050505050505,1.0,0.2496248124062031,2.850943069332665e-05,0.0187756698611382,0.0051950909446508,0.0075420496772931,0.3333642003889249,0.0,-0.05049072199503779,-1
125074,0.3385826771653543,0.0658016682113067,0.0093896713615023,0.048239981996055,0.028169014084507,0.0187793427230046,1.0,0.2496248124062031,5.1039912071706094e-05,0.0362239297475301,0.0067233809001097,0.011251372118551,0.3333642003889249,0.0,-0.10838850821706181,-1
125076,0.3371140516698172,0.0379981464318813,0.008130081300813,0.0454467228848674,0.0,0.008130081300813,1.0,0.2496248124062031,5.901982165714995e-05,0.017768715409263,0.0050611709874745,0.0072822604136323,0.3333642003889249,0.0,-0.02058881503701815,-1
125602,0.3333333333333333,0.2845227062094532,0.0,0.0236037013992771,0.0,0.0,1.0,0.0995497748874437,4.912623012913848e-05,0.0415030846887268,0.0001402131239484,0.0053280987100392,0.3333642003889249,0.0,-0.012058624229079218,-1
127457,0.3392330383480826,0.0111214087117701,0.0277777777777777,0.006658812004395,0.0,0.0277777777777777,1.0,0.2496248124062031,0.0001823781407017,0.003976143141153,0.0049701789264413,0.0054671968190854,0.3333642003889249,0.0,-0.021569388505365716,-1
128715,0.3333333333333333,0.0287303058387395,0.010752688172043,0.0371596129151828,0.0,0.010752688172043,1.0,0.2496248124062031,0.0001062848055866,0.0242251514071962,0.0036515853224082,0.0066797292483078,0.3333642003889249,0.0,-0.009725298988512598,-1
128716,0.3333333333333333,0.0194624652455977,0.0158730158730158,0.0154224969883106,0.0,0.0158730158730158,1.0,0.2496248124062031,0.0001501392945944,0.0214592274678111,0.0033261802575107,0.0060085836909871,0.3333642003889249,0.0,-0.006764408184760318,-1
131271,0.3333333333333333,0.0148285449490268,0.0416666666666666,0.0135691497107454,0.125,0.0833333333333333,1.0,0.4997498749374687,0.0006792209416486,0.0,0.0007317073170731,0.0007317073170731,0.3333642003889249,0.0,-0.06855276226423068,-1
132433,0.336405529953917,0.0176088971269694,0.0175438596491228,0.0180304213717417,0.0,0.0175438596491228,1.0,0.2496248124062031,0.0001105620374031,0.0168869309838472,0.0038546255506607,0.0059654919236417,0.3333642003889249,0.0,-0.012559721429067361,-1
133807,0.3333333333333333,0.0139017608897126,0.0,0.0067845748553727,0.0,0.0,1.0,0.0995497748874437,8.196888038497334e-05,0.0214634146341463,0.0195121951219512,0.0221951219512195,0.3333642003889249,0.0,-0.010407928726539284,-1
136059,0.3428844317096466,0.036144578313253,0.0,0.0250996174161691,0.0256410256410256,0.0085470085470085,1.0,0.2496248124062031,0.0001039790305621,0.015295358649789,0.0039556962025316,0.0058676160337552,0.3333642003889249,0.0,-0.007139429244198525,-1
136074,0.3393034825870646,0.0268767377201112,0.0,0.0279723056963952,0.0,0.0,1.0,0.2496248124062031,0.0001043922693065,0.0184571699006152,0.035080454330336,0.0373876005679129,0.3333642003889249,0.0,-0.019747674491601086,-1
136081,0.3379629629629629,0.025949953660797,0.0119047619047619,0.0363388448351182,0.0,0.0119047619047619,1.0,0.2496248124062031,6.052039733144589e-05,0.0269581056466302,0.0056466302367941,0.0090163934426229,0.3333642003889249,0.0,-0.04753171456209604,-1
137186,0.3333333333333333,0.0111214087117701,0.0555555555555555,0.0078502495399727,0.0,0.0555555555555555,1.0,0.2496248124062031,0.0001005194699382,0.0151770657672849,0.0056913996627318,0.0075885328836424,0.3333642003889249,0.0,-0.07293350940311927,-1
141126,0.3333333333333333,0.0092678405931417,0.0,0.0075457710586584,0.1,0.0333333333333333,1.0,0.4997498749374687,4.06429623970415e-05,0.0,0.0135964912280701,0.0135964912280701,0.3333642003889249,0.0,-0.06009879362173409,-1
141463,0.3333333333333333,0.0176088971269694,0.0175438596491228,0.0406015435735183,0.0526315789473684,0.0350877192982456,1.0,0.4997498749374687,0.000297868707087,0.0006521030322791,0.00175252689925,0.0018340397782849,0.3333642003889249,0.0,-0.013055781147740197,-1
141897,0.3495934959349593,0.0018535681186283,0.1666666666666666,0.0064337626921193,0.0,0.1666666666666666,1.0,0.2496248124062031,8.117198536290459e-05,0.0,0.0012860082304526,0.0012860082304526,0.3333642003889249,0.0,-0.008630412722882008,-1
143661,0.3333333333333333,0.0009267840593141,0.0,0.0014164868478534,0.0,0.0,1.0,0.2496248124062031,9.549379689991668e-05,0.02803738317757,0.014018691588785,0.0175233644859813,0.3333642003889249,0.0,-0.015828906092243744,-1
144235,0.3801169590643274,0.283595922150139,0.0021786492374727,0.1730893975297528,0.0,0.0021786492374727,1.0,0.2496248124062031,1.3484278101592036e-05,0.0049713193116634,0.0043690248565965,0.0049904397705544,0.3333642003889249,0.0,-0.0826738639959681,-1
144236,0.3365933170334148,0.1251158480074142,0.0024691358024691,0.1276029600603661,0.0,0.0024691358024691,1.0,0.2496248124062031,3.505641595626559e-05,0.0068471833177715,0.004240585122938,0.0050964830376595,0.3333642003889249,0.0,-6.113157721754359e-05,-1
144237,0.3364197530864197,0.0203892493049119,0.0151515151515151,0.0282635459828697,0.0,0.0151515151515151,1.0,0.2496248124062031,5.136701861364941e-05,0.0084309133489461,0.0049180327868852,0.0059718969555035,0.3333642003889249,0.0,-0.02311095936970453,-1
144239,0.3375968992248062,0.1473586654309545,0.0041928721174004,0.1536822038946769,0.0062893081761006,0.0062893081761006,1.0,0.2496248124062031,3.275573040074574e-05,0.005857524334568,0.0034456025497458,0.0041777930915668,0.3333642003889249,0.0,-0.049945222348128926,-1
144241,0.3356125356125355,0.1899907321594068,0.0032520325203252,0.1498828419756682,0.0,0.0032520325203252,1.0,0.2496248124062031,4.446575291678631e-05,0.0068009185656244,0.0043830595301183,0.0052331743508214,0.3333642003889249,0.0,-0.04176759499776006,-1
144246,0.3342336259284267,0.1918443002780352,0.001610305958132,0.1375977971643786,0.0,0.001610305958132,1.0,0.2496248124062031,1.6441067420187994e-05,0.0069270733115258,0.003968635751395,0.0048345199153357,0.3333642003889249,0.0,-0.03319935166716714,-1
144269,0.3362573099415205,0.0648748841519925,0.0047619047619047,0.0469029243172401,0.0,0.0047619047619047,1.0,0.2496248124062031,7.53472715125314e-05,0.0101608806096528,0.0050451594693762,0.0063152695455828,0.3333642003889249,0.0,-0.0007078176575469053,-1
144281,0.3382807668521954,0.0593141797961075,0.0052083333333333,0.0494181813367929,0.015625,0.0104166666666666,1.0,0.2496248124062031,4.505596532330959e-05,0.008304312885079,0.0052236806857755,0.0062617197964103,0.3333642003889249,0.0,-0.044878278991039355,-1
144286,0.3410071942446043,0.0713623725671918,0.0043290043290043,0.0698447159745297,0.0129870129870129,0.0086580086580086,1.0,0.2496248124062031,4.811533780633961e-05,0.0062547384382107,0.00414613343442,0.0049279757391963,0.3333642003889249,0.0,-0.01571526421756142,-1
144287,0.3370828646419197,0.1214087117701575,0.0025445292620865,0.0844199684930962,0.0,0.0025445292620865,1.0,0.2496248124062031,3.869219779714197e-05,0.0065861690450054,0.0052728555747216,0.0060961267053473,0.3333642003889249,0.0,-0.0027601481134638117,-1
144355,0.336734693877551,0.0194624652455977,0.0158730158730158,0.026066005639471,0.0,0.0158730158730158,1.0,0.2496248124062031,5.844289770196718e-05,0.0116810563737938,0.0045708481462671,0.0060309801929913,0.3333642003889249,0.0,-0.018528334682330283,-1
144356,0.3352912383749388,0.1686746987951807,0.0054945054945054,0.1624326506837527,0.0,0.0054945054945054,1.0,0.2496248124062031,1.7097789340357853e-05,0.0119804400977995,0.0044213528932355,0.0059189079054604,0.3333642003889249,0.0,-0.07287486792986397,-1
144357,0.3345270068636228,0.0732159406858202,0.0042194092827004,0.0558651822237519,0.0,0.0042194092827004,1.0,0.2496248124062031,4.522756374608191e-05,0.0277251184834123,0.0073163507109004,0.010781990521327,0.3333642003889249,0.0,-0.0498320510800071,-1
144358,0.336812804453723,0.0444856348470806,0.0069444444444444,0.0685341346853943,0.0,0.0069444444444444,1.0,0.2496248124062031,4.834205686558866e-05,0.0200888545489665,0.0053843925053119,0.0078954993239327,0.3333642003889249,0.0,-0.0267993616017711,-1
144361,0.3408521303258145,0.0602409638554216,0.0051282051282051,0.0579435788135929,0.0153846153846153,0.0102564102564102,1.0,0.2496248124062031,6.67989635287043e-05,0.0269591044094128,0.0044836646104637,0.0078535526616403,0.3333642003889249,0.0,-0.06780787776513075,-1
145630,0.3333333333333333,0.005560704355885,0.1666666666666666,0.0027800209163478,0.0,0.1666666666666666,1.0,0.2496248124062031,0.0001469755805765,0.0,0.0107142857142857,0.0107142857142857,0.3333642003889249,0.0,-0.09572042829468819,-1
145632,0.3333333333333333,0.0037071362372567,0.0833333333333333,0.0024093514608348,0.0,0.0833333333333333,1.0,0.2496248124062031,0.0001227315549109,0.0054945054945054,0.0048076923076923,0.0054945054945054,0.3333642003889249,0.0,-0.05134488536888393,-1
146768,0.3351955307262569,0.0111214087117701,0.0277777777777777,0.0134102913726684,0.0,0.0277777777777777,1.0,0.2496248124062031,5.9820124085602165e-05,0.0059230009871668,0.0067867719644619,0.0075271470878578,0.3333642003889249,0.0,-0.03983071900438839,-1
148058,0.3354838709677419,0.0185356811862835,0.0166666666666666,0.0297197474152424,0.0,0.0166666666666666,1.0,0.2496248124062031,0.0001203516975216,0.0089086859688195,0.0040089086859688,0.0051224944320712,0.3333642003889249,0.0,-0.009909096074875223,-1
148098,0.3380281690140845,0.0092678405931417,0.0333333333333333,0.0149326837792398,0.0,0.0333333333333333,1.0,0.2496248124062031,0.0001143834683966,0.0168439716312056,0.0033244680851063,0.005429964539007,0.3333642003889249,0.0,-0.026860351389939363,-1
148102,0.4141414141414141,0.005560704355885,0.0,0.0038787910880472,0.0,0.0,1.0,0.2496248124062031,0.0001566055241653,0.0409556313993174,0.0063993174061433,0.011518771331058,0.3333642003889249,0.0,-0.021951970628963147,-1
148106,0.3391304347826087,0.0500463392029657,0.0,0.0393439150637419,0.0185185185185185,0.0061728395061728,1.0,0.2496248124062031,9.098777085615126e-05,0.0235531628532974,0.0043320995962314,0.0072762449528936,0.3333642003889249,0.0,-0.024308988706084556,-1
148388,0.3333333333333333,0.051899907321594,0.0059523809523809,0.0200492460848038,0.0,0.0059523809523809,1.0,0.0495247623811905,9.370915331634057e-08,0.0382964674810168,0.0009078903928689,0.005694948827996,0.3333642003889249,0.0,-0.003573257844350697,-1
149103,0.3333333333333333,0.0027803521779425,0.4444444444444444,0.002290207707277,0.6666666666666666,0.6666666666666666,1.0,0.0995497748874437,2.5903419035233835e-05,0.0,0.0007225433526011,0.0007225433526011,0.3333642003889249,0.0,-0.08581224147119493,-1
155398,0.3737997256515775,0.0240963855421686,0.0128205128205128,0.024358278505143,0.0,0.0128205128205128,1.0,0.2496248124062031,7.208873986650436e-05,0.0201086956521739,0.0052989130434782,0.0078125,0.3333642003889249,0.0,-0.03807595781579476,-1
155410,0.3394271785496648,0.0407784986098239,0.0075757575757575,0.0326586266696673,0.0,0.0075757575757575,1.0,0.2496248124062031,7.074411426759621e-05,0.0186461289014997,0.0051175516822051,0.0074483177948925,0.3333642003889249,0.0,-0.018120574887809826,-1
156291,0.3333333333333333,0.2381835032437442,0.0,0.3492235798726485,0.0,0.0,1.0,0.4997498749374687,0.0001033282879125,0.0001137225170583,5.2122820318423046e-05,6.633813495072024e-05,0.3486433929067506,0.0002562668903177,-0.0009745719337994618,-1
156571,0.3333333333333333,0.0120481927710843,0.0,0.0056129946120547,0.0769230769230769,0.0256410256410256,1.0,0.2496248124062031,4.123845001409684e-05,0.0212264150943396,0.0014740566037735,0.004127358490566,0.3333642003889249,0.0,-0.003943341518597543,-1
157294,0.3454545454545454,0.0018535681186283,0.1666666666666666,0.0059704258727279,0.0,0.1666666666666666,1.0,0.4997498749374687,0.0002679199430939,0.0,0.0008314855875831,0.0008314855875831,0.3333642003889249,0.0,-0.0022260025847667952,-1
159852,0.6091954022988506,0.0027803521779425,0.0,0.0034022160738161,0.0,0.0,1.0,0.4997498749374687,9.723923271190878e-05,0.0,0.0116731517509727,0.0116731517509727,0.3333642003889249,0.0,-0.02123188329000758,-1
160680,0.4641975308641975,0.0658016682113067,0.0187793427230046,0.058473106607183,0.0140845070422535,0.0234741784037558,1.0,0.4997498749374687,0.000173736894347,0.0009055920307901,0.0018394838125424,0.0019526828163912,0.3333642003889249,0.0,-0.012858513319527809,-1
160876,0.3333333333333333,0.0046339202965708,0.0666666666666666,0.0033757396841366,0.0,0.0666666666666666,1.0,0.0995497748874437,9.700571329156358e-06,0.0,0.0019607843137254,0.0019607843137254,0.3333642003889249,0.0,-0.0008793794195569582,-1
163126,1.0,0.0009267840593141,0.0,0.0007016243265068,0.0,0.0,1.0,0.0995497748874437,4.886454989860198e-06,0.0,0.0047169811320754,0.0047169811320754,0.3333642003889249,0.0,-0.024483248998176,-1
163410,0.4146341463414634,0.1936978683966636,0.0063795853269537,0.1691179390778273,0.0,0.0063795853269537,1.0,0.2496248124062031,1.6205253908480282e-05,0.0050880626223091,0.0032974559686888,0.0039334637964774,0.3333642003889249,0.0,-0.08053917615473538,-1
163411,0.5454545454545454,0.0861909175162187,0.007168458781362,0.1346853942996333,0.0,0.007168458781362,1.0,0.2496248124062031,5.373185136567895e-05,0.0028504029880086,0.0023220955376449,0.002678395911146,0.3333642003889249,0.0,-0.007442200512399522,-1
163414,0.3391022174148188,0.1825764596848934,0.0050761421319796,0.156925561630416,0.0050761421319796,0.0067681895093062,1.0,0.2496248124062031,2.3025545582992925e-05,0.0063269782351948,0.0050299476969799,0.0058208199763792,0.3333642003889249,0.0,-0.08063480093626552,-1
163421,0.3378653976886471,0.108433734939759,0.0056980056980056,0.1512066614596433,0.0,0.0056980056980056,1.0,0.2496248124062031,2.3361867997072373e-05,0.0081421817545088,0.0037865522675538,0.0048043249868674,0.3333642003889249,0.0,-0.02506491346077977,-1
163425,0.337037037037037,0.1853568118628359,0.0016666666666666,0.1406558201723613,0.0,0.0016666666666666,1.0,0.2496248124062031,2.7400200804612523e-05,0.0084705882352941,0.0036823529411764,0.0047411764705882,0.3333642003889249,0.0,-0.033195541170135234,-1
163435,0.3333333333333333,0.0166821130676552,0.0185185185185185,0.0172228914865169,0.0555555555555555,0.037037037037037,1.0,0.2496248124062031,9.189681391013628e-05,0.0061491160645657,0.0015372790161414,0.0023059185242121,0.3333642003889249,0.0,-0.02037030441042642,-1
163437,0.3390804597701149,0.0463392029657089,0.0066666666666666,0.0453011027416301,0.02,0.0133333333333333,1.0,0.2496248124062031,3.235712748080813e-05,0.0078901227352425,0.0035432495616598,0.0045295149035651,0.3333642003889249,0.0,-0.024829679818358596,-1
163441,0.3383022774327122,0.0583873957367933,0.0105820105820105,0.0616899879532427,0.0,0.0105820105820105,1.0,0.2496248124062031,6.0139642604257385e-05,0.0087982832618025,0.0039431330472103,0.0050429184549356,0.3333642003889249,0.0,-0.010012790090617951,-1
163495,0.3361462728551336,0.0593141797961075,0.015625,0.0252187611697269,0.015625,0.0208333333333333,1.0,0.2496248124062031,0.0001328399608485,0.0120734908136482,0.0021653543307086,0.0036745406824146,0.3333642003889249,0.0,-0.026133209619251363,-1
163498,0.3415132924335378,0.108433734939759,0.0085470085470085,0.080858894081203,0.0,0.0085470085470085,1.0,0.2496248124062031,2.4310859568138468e-05,0.0183366077275704,0.0065897184020956,0.0088817943680419,0.3333642003889249,0.0,-0.05273375083148524,-1
